|product_name|product_url|product_image_url|product_price|site_name|currency|price|url
66|Men's Toronto Maple Leafs John Tavares adidas Blue Home Authentic - Player Jersey|https://www.nhlshop.ca/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-blue-home-authentic-player-jersey/t-14935306+p-0380599592566+z-9-613440127?_ref=p-OSLP:m-GRID:i-r22c0:po-66|/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-blue-home-authentic-player-jersey/t-14935306+p-0380599592566+z-9-613440127?_ref=p-OSLP:m-GRID:i-r22c0:po-66|199.99|NHLShopCanada|CAD||
67|Men's Vancouver Canucks Brock Boeser adidas Blue Home Authentic Player - Jersey|https://www.nhlshop.ca/en/vancouver-canucks/mens-vancouver-canucks-brock-boeser-adidas-blue-home-authentic-player-jersey/t-14153129+p-2646392225051+z-9-2275935499?_ref=p-OSLP:m-GRID:i-r22c1:po-67|/en/vancouver-canucks/mens-vancouver-canucks-brock-boeser-adidas-blue-home-authentic-player-jersey/t-14153129+p-2646392225051+z-9-2275935499?_ref=p-OSLP:m-GRID:i-r22c1:po-67|199.99|NHLShopCanada|CAD||
68|Men's Calgary Flames Sean Monahan adidas Red Alternate Authentic Player - Jersey|https://www.nhlshop.ca/en/calgary-flames/mens-calgary-flames-sean-monahan-adidas-red-alternate-authentic-player-jersey/t-14480509+p-0220718399496+z-9-78117878?_ref=p-OSLP:m-GRID:i-r22c2:po-68|/en/calgary-flames/mens-calgary-flames-sean-monahan-adidas-red-alternate-authentic-player-jersey/t-14480509+p-0220718399496+z-9-78117878?_ref=p-OSLP:m-GRID:i-r22c2:po-68|199.99|NHLShopCanada|CAD||
69|Men's Vancouver Canucks adidas White - Authentic Pro Blank Away Jersey|https://www.nhlshop.ca/en/vancouver-canucks/mens-vancouver-canucks-adidas-white-authentic-pro-blank-away-jersey/t-14607529+p-3684690516513+z-9-1482982895?_ref=p-OSLP:m-GRID:i-r23c0:po-69|/en/vancouver-canucks/mens-vancouver-canucks-adidas-white-authentic-pro-blank-away-jersey/t-14607529+p-3684690516513+z-9-1482982895?_ref=p-OSLP:m-GRID:i-r23c0:po-69|159.99|NHLShopCanada|CAD||
70|Men's Calgary Flames adidas Red Authentic Pro Alternate - Blank Jersey|https://www.nhlshop.ca/en/calgary-flames/mens-calgary-flames-adidas-red-authentic-pro-alternate-blank-jersey/t-81826187+p-918723783749+z-8-2413425311?_ref=p-OSLP:m-GRID:i-r23c1:po-70|/en/calgary-flames/mens-calgary-flames-adidas-red-authentic-pro-alternate-blank-jersey/t-81826187+p-918723783749+z-8-2413425311?_ref=p-OSLP:m-GRID:i-r23c1:po-70|159.99|NHLShopCanada|CAD||
71|Men's Ottawa Senators adidas Red Authentic Pro - Blank Jersey|https://www.nhlshop.ca/en/ottawa-senators/mens-ottawa-senators-adidas-red-authentic-pro-blank-jersey/t-36932906+p-2476121293061+z-9-3485208016?_ref=p-OSLP:m-GRID:i-r23c2:po-71|/en/ottawa-senators/mens-ottawa-senators-adidas-red-authentic-pro-blank-jersey/t-36932906+p-2476121293061+z-9-3485208016?_ref=p-OSLP:m-GRID:i-r23c2:po-71|159.99|NHLShopCanada|CAD||
72|Men's Winnipeg Jets Blake Wheeler adidas Navy Home Authentic Player - Jersey|https://www.nhlshop.ca/en/winnipeg-jets/mens-winnipeg-jets-blake-wheeler-adidas-navy-home-authentic-player-jersey/t-14607510+p-0396236810202+z-9-3460738009?_ref=p-OSLP:m-GRID:i-r0c0:po-0|/en/winnipeg-jets/mens-winnipeg-jets-blake-wheeler-adidas-navy-home-authentic-player-jersey/t-14607510+p-0396236810202+z-9-3460738009?_ref=p-OSLP:m-GRID:i-r0c0:po-0|199.99|NHLShopCanada|CAD||
73|Men's Winnipeg Jets adidas Green 2020 St. Patrick's Day - Jersey|https://www.nhlshop.ca/en/winnipeg-jets/mens-winnipeg-jets-adidas-green-2020-st-patricks-day-jersey/t-25711910+p-6931660990185+z-9-1605031683?_ref=p-OSLP:m-GRID:i-r0c1:po-1|/en/winnipeg-jets/mens-winnipeg-jets-adidas-green-2020-st-patricks-day-jersey/t-25711910+p-6931660990185+z-9-1605031683?_ref=p-OSLP:m-GRID:i-r0c1:po-1|99.99|NHLShopCanada|CAD||
74|Men's Toronto Maple Leafs John Tavares adidas White Away Authentic - Player Jersey|https://www.nhlshop.ca/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-white-away-authentic-player-jersey/t-25594295+p-4768596225348+z-9-2187136187?_ref=p-OSLP:m-GRID:i-r0c2:po-2|/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-white-away-authentic-player-jersey/t-25594295+p-4768596225348+z-9-2187136187?_ref=p-OSLP:m-GRID:i-r0c2:po-2|199.99|NHLShopCanada|CAD||
75|Men's Vancouver Canucks Bo Horvat adidas Blue Authentic Player - Jersey|https://www.nhlshop.ca/en/vancouver-canucks/mens-vancouver-canucks-bo-horvat-adidas-blue-authentic-player-jersey/t-14374218+p-8042040555947+z-9-444651497?_ref=p-OSLP:m-GRID:i-r1c0:po-3|/en/vancouver-canucks/mens-vancouver-canucks-bo-horvat-adidas-blue-authentic-player-jersey/t-14374218+p-8042040555947+z-9-444651497?_ref=p-OSLP:m-GRID:i-r1c0:po-3|199.99|NHLShopCanada|CAD||
76|Men's Toronto Maple Leafs John Tavares adidas Blue Home Alternate Captain Authentic Player - Jersey|https://www.nhlshop.ca/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-blue-home-alternate-captain-authentic-player-jersey/t-14376417+p-9219421433842+z-9-2995244629?_ref=p-OSLP:m-GRID:i-r1c1:po-4|/en/toronto-maple-leafs/mens-toronto-maple-leafs-john-tavares-adidas-blue-home-alternate-captain-authentic-player-jersey/t-14376417+p-9219421433842+z-9-2995244629?_ref=p-OSLP:m-GRID:i-r1c1:po-4|199.99|NHLShopCanada|CAD||
77|Zdeno Chara Washington Capitals Fanatics Branded Home Premier Breakaway Player Jersey - Red|https://www.fanatics.com/nhl/washington-capitals/zdeno-chara-washington-capitals-fanatics-branded-home-premier-breakaway-player-jersey-red/o-3584+t-25043197+p-71795709028+z-9-1676193709?_ref=p-OSLP:m-GRID:i-r0c0:po-0|/nhl/washington-capitals/zdeno-chara-washington-capitals-fanatics-branded-home-premier-breakaway-player-jersey-red/o-3584+t-25043197+p-71795709028+z-9-1676193709?_ref=p-OSLP:m-GRID:i-r0c0:po-0|67.99|FanaticsUSA|USD||
78|Jack Eichel Buffalo Sabres Fanatics Branded Premier Breakaway Player Jersey - Navy|https://www.fanatics.com/nhl/buffalo-sabres/jack-eichel-buffalo-sabres-fanatics-branded-premier-breakaway-player-jersey-navy/o-3528+t-14823886+p-14137247863+z-9-2631082523?_ref=p-OSLP:m-GRID:i-r0c1:po-1|/nhl/buffalo-sabres/jack-eichel-buffalo-sabres-fanatics-branded-premier-breakaway-player-jersey-navy/o-3528+t-14823886+p-14137247863+z-9-2631082523?_ref=p-OSLP:m-GRID:i-r0c1:po-1|67.99|FanaticsUSA|USD||
79|Zach Parise Minnesota Wild Fanatics Branded Breakaway Player Jersey - Green|https://www.fanatics.com/nhl/minnesota-wild/zach-parise-minnesota-wild-fanatics-branded-breakaway-player-jersey-green/o-1317+t-69710610+p-79299137873+z-9-4022445690?_ref=p-OSLP:m-GRID:i-r0c2:po-2|/nhl/minnesota-wild/zach-parise-minnesota-wild-fanatics-branded-breakaway-player-jersey-green/o-1317+t-69710610+p-79299137873+z-9-4022445690?_ref=p-OSLP:m-GRID:i-r0c2:po-2|67.99|FanaticsUSA|USD||
80|Pekka Rinne Nashville Predators Fanatics Branded Breakaway Player Jersey - Gold|https://www.fanatics.com/nhl/nashville-predators/pekka-rinne-nashville-predators-fanatics-branded-breakaway-player-jersey-gold/o-5795+t-81377489+p-4629809633+z-8-1879049778?_ref=p-OSLP:m-GRID:i-r1c0:po-3|/nhl/nashville-predators/pekka-rinne-nashville-predators-fanatics-branded-breakaway-player-jersey-gold/o-5795+t-81377489+p-4629809633+z-8-1879049778?_ref=p-OSLP:m-GRID:i-r1c0:po-3|67.99|FanaticsUSA|USD||
81|Darcy Kuemper Arizona Coyotes Fanatics Branded Home Premier Breakaway Player Jersey - Garnet|https://www.fanatics.com/nhl/arizona-coyotes/darcy-kuemper-arizona-coyotes-fanatics-branded-home-premier-breakaway-player-jersey-garnet/o-2495+t-69932728+p-92758962181+z-9-3359295823?_ref=p-OSLP:m-GRID:i-r1c1:po-4|/nhl/arizona-coyotes/darcy-kuemper-arizona-coyotes-fanatics-branded-home-premier-breakaway-player-jersey-garnet/o-2495+t-69932728+p-92758962181+z-9-3359295823?_ref=p-OSLP:m-GRID:i-r1c1:po-4|67.99|FanaticsUSA|USD||
82|Marc-Andre Fleury Vegas Golden Knights Fanatics Branded Breakaway Player Jersey - Black|https://www.fanatics.com/nhl/vegas-golden-knights/marc-andre-fleury-vegas-golden-knights-fanatics-branded-breakaway-player-jersey-black/o-3573+t-10662644+p-24535332377+z-9-849222630?_ref=p-OSLP:m-GRID:i-r1c2:po-5|/nhl/vegas-golden-knights/marc-andre-fleury-vegas-golden-knights-fanatics-branded-breakaway-player-jersey-black/o-3573+t-10662644+p-24535332377+z-9-849222630?_ref=p-OSLP:m-GRID:i-r1c2:po-5|67.99|FanaticsUSA|USD||
83|Patrik Laine Winnipeg Jets Fanatics Branded Breakaway Player Jersey - Navy|https://www.fanatics.com/nhl/winnipeg-jets/patrik-laine-winnipeg-jets-fanatics-branded-breakaway-player-jersey-navy/o-2451+t-47938687+p-13299171924+z-9-1170737187?_ref=p-OSLP:m-GRID:i-r2c0:po-6|/nhl/winnipeg-jets/patrik-laine-winnipeg-jets-fanatics-branded-breakaway-player-jersey-navy/o-2451+t-47938687+p-13299171924+z-9-1170737187?_ref=p-OSLP:m-GRID:i-r2c0:po-6|67.99|FanaticsUSA|USD||
84|Zach Parise Minnesota Wild adidas Authentic Player Jersey - Green|https://www.fanatics.com/nhl/minnesota-wild/zach-parise-minnesota-wild-adidas-authentic-player-jersey-green/o-3551+t-81376265+p-79211315116+z-9-1057495538?_ref=p-OSLP:m-GRID:i-r2c1:po-7|/nhl/minnesota-wild/zach-parise-minnesota-wild-adidas-authentic-player-jersey-green/o-3551+t-81376265+p-79211315116+z-9-1057495538?_ref=p-OSLP:m-GRID:i-r2c1:po-7|89.99|FanaticsUSA|USD||
85|Jack Eichel Buffalo Sabres adidas Home Authentic Player Jersey - Navy|https://www.fanatics.com/nhl/buffalo-sabres/jack-eichel-buffalo-sabres-adidas-home-authentic-player-jersey-navy/o-6840+t-36261619+p-8147650079+z-8-2531772629?_ref=p-OSLP:m-GRID:i-r2c2:po-8|/nhl/buffalo-sabres/jack-eichel-buffalo-sabres-adidas-home-authentic-player-jersey-navy/o-6840+t-36261619+p-8147650079+z-8-2531772629?_ref=p-OSLP:m-GRID:i-r2c2:po-8|89.99|FanaticsUSA|USD||
86|Marc-Andre Fleury Vegas Golden Knights adidas Authentic Player Jersey - White|https://www.fanatics.com/nhl/vegas-golden-knights/marc-andre-fleury-vegas-golden-knights-adidas-authentic-player-jersey-white/o-4606+t-32776066+p-36225753253+z-9-3837060600?_ref=p-OSLP:m-GRID:i-r3c0:po-9|/nhl/vegas-golden-knights/marc-andre-fleury-vegas-golden-knights-adidas-authentic-player-jersey-white/o-4606+t-32776066+p-36225753253+z-9-3837060600?_ref=p-OSLP:m-GRID:i-r3c0:po-9|89.99|FanaticsUSA|USD||
87|New Jersey Devils adidas Authentic Practice Jersey - Red|https://www.fanatics.com/nhl/new-jersey-devils/new-jersey-devils-adidas-authentic-practice-jersey-red/o-2495+t-58605279+p-58656046332+z-9-2123639522?_ref=p-OSLP:m-GRID:i-r3c1:po-10|/nhl/new-jersey-devils/new-jersey-devils-adidas-authentic-practice-jersey-red/o-2495+t-58605279+p-58656046332+z-9-2123639522?_ref=p-OSLP:m-GRID:i-r3c1:po-10|149.99|FanaticsUSA|USD||
88|DOUG GILMOUR TORONTO MAPLE LEAFS ADIDAS TEAM CLASSICS 1992 NHL JERSEY||https://cdn.shopify.com/s/files/1/0246/9763/products/DOUGGILMOURTORONTOMAPLELEAFS1992ADIDASCLASSICSJERSEYBACK1.jpg?v=1629159619||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/doug-gilmour-toronto-maple-leafs-adidas-team-classics-1992-nhl-jersey
89|WENDEL CLARK TORONTO MAPLE LEAFS ADIDAS TEAM CLASSICS 1992 NHL JERSEY||https://cdn.shopify.com/s/files/1/0246/9763/products/WENDELCLARKTORONTOMAPLELEAFS1992ADIDASCLASSICSJERSEYBACK1.png?v=1629159002||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/wendel-clark-toronto-maple-leafs-adidas-team-classics-1992-nhl-jersey
90|MARC-ANDRE FLEURY CHICAGO BLACKHAWKS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/marcandrefleurychicagoblackhawksadidashomejerseyback1.jpg?v=1628296512||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/marc-andre-fleury-chicago-blackhawks-authentic-pro-adidas-nhl-jersey-climalite-aeroready-model
91|ZDENO CHARA BOSTON BRUINS 2019 STANLEY CUP FINAL AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/zdeno-chara-boston-bruins-adidas-home-2018-stanley-cup-final-jersey-back.png?v=1579886320||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/zdeno-chara-boston-bruins-2019-stanley-cup-final-authentic-pro-adidas-nhl-jersey
92|RYAN O'REILLY ST. LOUIS BLUES 2019 STANLEY CUP FINAL AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/ryan-oreilly-st-louis-blues-adidas-home-2019-stanley-cup-final-jersey-back.png?v=1579886182||HockeyAuthentic|CAD|225.0|https://hockeyauthentic.com/products/ryan-oreilly-st-louis-blues-2019-stanley-cup-final-authentic-pro-adidas-nhl-jersey
93|ANY NAME AND NUMBER ST. LOUIS BLUES 2019 STANLEY CUP FINAL AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-st-louis-blues-adidas-home-jersey-2019-cup-finals.png?v=1579885309||HockeyAuthentic|CAD|225.0|https://hockeyauthentic.com/products/any-name-and-number-st-louis-blues-authentic-pro-adidas-nhl-jersey-2018-19-season
94|ANY NAME AND NUMBER BUFFALO SABRES AUTHENTIC PRO ADIDAS NHL JERSEY - AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/image_b3eb2994-3724-48c8-bcbe-5fdd72124190.jpg?v=1625239452||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-buffalo-sabres-authentic-pro-adidas-nhl-jersey
95|SIDNEY CROSBY PITTSBURGH PENGUINS THIRD ALTERNATE AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/sidney-crosby-pittsburgh-penguins-third-adidas-gold-pro-authentic-jersey-back.png?v=1579886202||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/sidney-crosby-pittsburgh-penguins-third-alternate-authentic-pro-adidas-nhl-jersey
96|ANY NAME AND NUMBER PITTSBURGH PENGUINS THIRD ALTERNATE AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/pittsburgh_penguins_alt_any_name.png?v=1561130501||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-pittsburgh-penguins-third-alternate-authentic-pro-adidas-nhl-jersey
97|ANY NAME AND NUMBER ST. LOUIS BLUES AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-st-louis-blues-adizero-adidas-home-jersey-back_f4cc8b5a-9f0d-4c4a-8173-19f04e4c5284.png?v=1579885311||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-st-louis-blues-authentic-pro-adidas-nhl-jersey
98|WAYNE GRETZKY EDMONTON OILERS ADIDAS TEAM CLASSICS NHL JERSEY||https://cdn.shopify.com/s/files/1/0246/9763/products/IMG_5581.jpg?v=1604859925||HockeyAuthentic|CAD|150.0|https://hockeyauthentic.com/products/wayne-gretzky-edmonton-oilers-adidas-team-classics-nhl-jersey
99|CALE MAKAR COLORADO AVALANCHE AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/IMG_5577.jpg?v=1604859453||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/cale-makar-colorado-avalanche-authentic-pro-adidas-nhl-jersey
100|ANY NAME AND NUMBER DALLAS STARS 2020 STANLEY CUP FINAL AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/IMG_5568.jpg?v=1604857146||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-dallas-stars-2020-stanley-cup-final-authentic-pro-adidas-nhl-jersey
101|ANY NAME AND NUMBER SAN JOSE SHARKS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/san_jose_sharks_home_any_name.png?v=1560525690||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-san-jose-sharks-authentic-pro-adidas-nhl-jersey
102|ANY NAME AND NUMBER CAROLINA HURRICANES AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/carolina_hurricanes_home_any_name.png?v=1560525683||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-carolina-hurricanes-authentic-pro-adidas-nhl-jersey
103|MATTHEW TKACHUK CALGARY FLAMES HOME AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/matthew-tkachuk-calgary-flames-pro-adidas-3rd-jersey-back.png?v=1594241759||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/matthew-tkachuk-calgary-flames-third-authentic-pro-adidas-nhl-jersey
104|JAROME IGINLA CALGARY FLAMES HOME AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/jarome-iginla-calgary-flames-pro-adidas-3rd-jersey-back.png?v=1594241758||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/jarome-iginla-calgary-flames-third-authentic-pro-adidas-nhl-jersey
105|ANY NAME AND NUMBER DETROIT RED WINGS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-detroit-red-wings-adizero-adidas-home-jersey-back_b0005d91-f1a2-40e5-bc73-ef2bd8efb0fc.png?v=1585927298||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-detroit-red-wings-authentic-pro-adidas-nhl-jersey-2018-19-season
106|TREVOR LINDEN VANCOUVER CANUCKS PREMIER REEBOK NHL JERSEY||https://cdn.shopify.com/s/files/1/0246/9763/products/lindencanucksTCbacklarge.jpg?v=1579886280||HockeyAuthentic|CAD|170.0|https://hockeyauthentic.com/products/trevor-linden-vancouver-canucks-home-reebok-vintage-jersey
107|ANY NAME AND NUMBER ANAHEIM DUCKS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-anaheim-ducks-adizero-adidas-home-jersey-back_fae17bd2-2b5f-47de-9dc1-18451bda0a12.png?v=1585927294||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-anaheim-ducks-authentic-pro-adidas-nhl-jersey-2018-19-season
108|ANY NAME AND NUMBER ANAHEIM DUCKS THIRD ALTERNATE AUTHENTIC PRO ADIDAS NHL JERSEY||https://cdn.shopify.com/s/files/1/0246/9763/products/image_d29524d6-b8d8-4320-bf31-ca4a1939c472.jpg?v=1593184916||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-anaheim-ducks-third-alternate-authentic-pro-adidas-nhl-jersey
109|ANY NAME AND NUMBER LOS ANGELES KINGS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-los-angeles-kings-adizero-adidas-home-jersey-back_cccb622a-0bad-4cea-a588-bb77f795cb15.png?v=1586532123||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-los-angeles-kings-authentic-pro-adidas-nhl-jersey-2018-19-season
110|QUINN HUGHES 2020 ALL STAR GAME STORM GREY VANCOUVER CANUCKS AUTHENTIC PRO ADIDAS NHL JERSEY - AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/image_5bae0622-ae76-4eb5-8c92-ab4bfeb63b87.jpg?v=1591801144||HockeyAuthentic|CAD|150.0|https://hockeyauthentic.com/products/quinn-hughes-2020-all-star-game-vancouver-canucks-authentic-pro-adidas-nhl-jersey
111|ELIAS PETTERSSON 2020 ALL STAR GAME STORM GREY VANCOUVER CANUCKS AUTHENTIC PRO ADIDAS NHL JERSEY - AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/image_39280334-80ef-415b-ae27-6f70fa0844a5.jpg?v=1591801057||HockeyAuthentic|CAD|150.0|https://hockeyauthentic.com/products/elias-pettersson-2020-all-star-game-storm-grey-vancouver-canucks-authentic-pro-adidas-nhl-jersey
112|ANY NAME AND NUMBER VANCOUVER CANUCKS RETRO BLACK SKATE AUTHENTIC PRO ADIDAS NHL JERSEY - AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-vancouver-canucks-retro-black-skate-1994-adidas-pro-authentic-jersey-back.png?v=1591885952||HockeyAuthentic|CAD|225.0|https://hockeyauthentic.com/products/any-name-and-number-vancouver-canucks-retro-black-skate-authentic-pro-adidas-nhl-jersey
113|ANY NAME AND NUMBER VANCOUVER CANUCKS RETRO BLACK SKATE AUTHENTIC PRO ADIDAS NHL JERSEY - AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-vancouver-canucks-retro-black-skate-1994-adidas-pro-authentic-jersey-back.png?v=1591885952||HockeyAuthentic|CAD|250.0|https://hockeyauthentic.com/products/any-name-and-number-vancouver-canucks-retro-black-skate-authentic-pro-adidas-nhl-jersey
114|MITCH MARNER TORONTO MAPLE LEAFS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/mitch-marner-toronto-maple-leafs-adizero-adidas-home-jersey-back_253f31a2-6471-4b11-baa8-d0b9a92001ce.png?v=1615218705||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/mitch-marner-toronto-maple-leafs-authentic-pro-adidas-nhl-jersey
115|ANY NAME AND NUMBER WINNIPEG JETS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-winnipeg-jets-adizero-adidas-home-jersey-back_1086131a-e927-4132-a24a-1e83b7414c1a.png?v=1579885319||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-winnipeg-jets-authentic-pro-adidas-nhl-jersey-2018-19-season
116|ANY NAME AND NUMBER TORONTO MAPLE LEAFS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-toronto-maple-leafs-adizero-adidas-home-jersey-back_84b9eeed-bf8d-49fa-9f74-7002de0d64e3.png?v=1579885312||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-toronto-maple-leafs-authentic-pro-adidas-nhl-jersey-2018-19
117|ANY NAME AND NUMBER SAN JOSE SHARKS THIRD STEALTH AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-san-jose-sharks-adidas-third-jersey-back.png?v=1579885308||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-san-jose-sharks-third-stealth-authentic-pro-adidas-nhl-jersey-2018-19-roster
118|ANY NAME AND NUMBER PITTSBURGH PENGUINS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-pittsburgh-penguins-adizero-adidas-home-jersey-back_ea73f681-e4f0-4e5c-b47f-e63050523260.jpg?v=1579885307||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-pittsburgh-penguins-authentic-pro-adidas-nhl-jersey-2018-19-season
119|ANY NAME AND NUMBER PHILADELPHIA FLYERS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-philadelphia-flyers-adizero-adidas-home-jersey-back_664a11a2-7802-4330-9ea2-85942ce658ab.png?v=1586532129||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-philadelphia-flyers-authentic-pro-adidas-nhl-jersey-2018-19-season
120|ANY NAME AND NUMBER NEW JERSEY DEVILS AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-new-jersey-devils-adizero-adidas-home-jersey-back_324f1a31-97d8-4917-b59d-b2dd15571dac.png?v=1579885303||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-new-jersey-devils-authentic-pro-adidas-nhl-jersey-2018-19-season
121|ANY NAME AND NUMBER MINNESOTA WILD AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-minnesota-wild-adizero-adidas-home-jersey-back_9ec6aee9-6710-4e7e-926c-3156b043c272.png?v=1586532124||HockeyAuthentic|CAD|200.0|https://hockeyauthentic.com/products/any-name-and-number-minnesota-wild-authentic-pro-adidas-nhl-jersey-2018-19-season
122|ANY NAME AND NUMBER MINNESOTA WILD AUTHENTIC PRO ADIDAS NHL JERSEY - CLIMALITE/AEROREADY MODEL||https://cdn.shopify.com/s/files/1/0246/9763/products/any-name-minnesota-wild-adizero-adidas-home-jersey-back_9ec6aee9-6710-4e7e-926c-3156b043c272.png?v=1586532124||HockeyAuthentic|CAD|225.0|https://hockeyauthentic.com/products/any-name-and-number-minnesota-wild-authentic-pro-adidas-nhl-jersey-2018-19-season
